id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29237220,Polished 2 BR/2BA Home in Chic W. Village! #10298,8354383,Sara,Manhattan,West Village,40.73927,-74.00936,Entire home/apt,1230,30,27,2022-07-08,0.51,1,340,2,
29237561,Sunny New York Home in East Village,24074596,Vivian,Manhattan,East Village,40.72915,-73.98015,Entire home/apt,200,30,7,2019-06-09,0.13,1,0,0,
29237692,Professional Travelers,24000784,Robert,Brooklyn,Sunset Park,40.64548,-74.01264,Private room,50,30,10,2020-02-16,0.19,2,33,0,
29590847,Artists + Travelers Private Room in Brooklyn,164178160,Karlie,Brooklyn,Bedford-Stuyvesant,40.6902,-73.95829,Private room,56,30,2,2018-11-17,0.04,1,0,0,
29391852,Room in heart of Bushwick with private entrance,131305000,Patricia,Brooklyn,Bushwick,40.69536,-73.91166,Private room,70,5,67,2023-02-20,1.26,1,79,23,
29592296,"2queens,1sofa bed,next to Korea-town, Times Square",211549023,Studioplus,Manhattan,Midtown,40.74806,-73.98745,Entire home/apt,250,2,157,2023-02-15,3.09,16,274,47,
29592768,Filomena’s,89351775,Raffaella,Queens,Ditmars Steinway,40.77494,-73.92099,Entire home/apt,96,2,430,2023-02-15,8.14,1,90,81,
29393371,New York Multi-unit building,221434490,Aracely,Queens,Jackson Heights,40.75446,-73.86927,Private room,70,2,46,2021-10-31,0.87,2,65,0,
29605532,Serene art-filled apartment near Prospect Park,2681144,Dara,Brooklyn,Flatbush,40.65124,-73.95678,Entire home/apt,60,10,21,2019-12-18,0.41,1,0,0,
29237852,Private room 3 min walking to J train(female only),219930693,Viktoriia,Queens,Woodhaven,40.69177,-73.86238,Private room,120,30,10,2019-07-01,0.19,2,0,0,
29393808,Cozy 1 bed in amazing NYC location! (Chelsea),17218010,Katie,Manhattan,Chelsea,40.7423,-73.99782,Entire home/apt,175,30,17,2019-04-21,0.32,1,0,0,
29242564,Private room 17 mins to Times Square.,93732420,Tim,Queens,Astoria,40.76555,-73.92345,Private room,64,30,52,2020-03-20,0.98,2,0,0,
29242599,Stylish brownstone apt with backyard in prime UES,7138174,Anne-Marie,Manhattan,Upper East Side,40.78547,-73.95122,Entire home/apt,425,5,24,2022-09-07,0.47,1,0,9,
29398819,Wyndham Midtown Manhattan 45 New York City,199349788,Dan,Manhattan,Midtown,40.75211,-73.97362,Hotel room,374,2,2,2021-05-29,0.06,1,114,0,
29243499,Large Room with Private Bathroom close to Pratt,7305006,Jessica,Brooklyn,Bedford-Stuyvesant,40.69184,-73.95787,Private room,89,5,45,2023-02-01,0.87,1,91,17,
29605631,"Room in 4BR1.5BA, 4mins> 52 St station (7 train).",137358866,Kaz,Queens,Woodside,40.74327,-73.9094,Private room,35,30,10,2022-08-10,0.24,124,303,3,
29410763,"High - End  2 BR Apt ~ Pool, Gym, Spa, Yoga Studio",163251048,Global Luxury,Manhattan,Hell's Kitchen,40.761532,-73.998779,Entire home/apt,778,30,0,,,17,364,0,
29609668,Le Chateau,22307859,Sharon,Brooklyn,Canarsie,40.63841,-73.89383,Entire home/apt,189,3,20,2023-01-16,0.71,2,179,10,
29612693,Surya Sound Temple,31683042,Siddhartha,Brooklyn,Bushwick,40.70566,-73.91866,Shared room,88,1,0,,,1,89,0,
29253322,"Female only, Private room,3 min walking to metro J",219930693,Viktoriia,Queens,Woodhaven,40.69132,-73.86082,Private room,100,30,13,2020-01-02,0.24,2,0,0,
29256134,Brooklyn Heights contemporary studio apartment,8730700,Scott,Brooklyn,Downtown Brooklyn,40.69851,-73.99134,Entire home/apt,117,30,10,2020-01-31,0.21,1,0,0,
29411009,"San Carlos Hotel Deluxe Rm - 2 Queen Bds, up to 4.",173685298,Fabio,Manhattan,Midtown,40.75591,-73.97157,Private room,369,1,9,2023-01-04,0.17,7,98,4,
29411649,1bd shared bathroom - very welcome apt in Harlem,134167192,Mamy Francine,Manhattan,Harlem,40.81535,-73.94146,Private room,70,30,3,2018-11-18,0.06,1,0,0,
29256358,Studio apartment in Sunset park,141853769,Boris,Brooklyn,Borough Park,40.64402,-73.99751,Entire home/apt,90,3,140,2023-02-14,2.99,2,37,45,
29412276,New york Multi-unit building,221434490,Aracely,Queens,Jackson Heights,40.75646,-73.8706,Private room,60,2,41,2022-09-18,0.77,2,156,1,
29259580,"Spacious duplex, fits 5, perf midtown location!",3292437,Peter,Manhattan,Midtown,40.75271,-73.97067,Entire home/apt,265,30,26,2019-09-22,0.49,1,0,0,
29628380,Secret Garden Brooklyn,155027850,Dilek,Brooklyn,Mill Basin,40.61784,-73.91076,Entire home/apt,100,5,39,2022-03-15,0.75,1,156,1,
29628681,New York Apartment close to many attractions,223027077,Keegan,Manhattan,Upper East Side,40.76158,-73.95884,Entire home/apt,100,30,2,2018-12-30,0.04,1,0,0,
29412402,Exposed Brick New York Styled apt in Bushwick,1949282,Kyla,Brooklyn,Bushwick,40.69232,-73.90985,Private room,49,30,12,2022-12-07,0.23,5,278,1,
29629048,Charming East Village 1B Apt with Rooftop & View,160050819,Caitlyn,Manhattan,East Village,40.727,-73.9793,Entire home/apt,135,30,1,2019-03-30,0.02,1,0,0,
29260051,Air B and B at the Grand Old Mansion,187908347,William,Brooklyn,Crown Heights,40.67426,-73.94673,Entire home/apt,109,3,187,2023-02-28,3.54,2,166,46,
29412897,Large open space in Bushwick,1949282,Kyla,Brooklyn,Bushwick,40.69246,-73.90952,Private room,60,30,21,2020-08-12,0.39,5,248,0,
29413438,Entire brownstone apartment prime location,4932876,Daniel,Brooklyn,Bedford-Stuyvesant,40.6863,-73.94923,Entire home/apt,150,30,1,2018-12-02,0.02,2,0,0,
29630099,Beauty in the heart of downtown Brooklyn and piers,7760617,Nick,Brooklyn,Columbia St,40.68741,-74.00026,Entire home/apt,115,30,15,2023-01-03,0.28,2,131,5,
29630939,"Large, sunny one bedroom",6837618,Jordan,Brooklyn,Bedford-Stuyvesant,40.68442,-73.94614,Entire home/apt,85,30,3,2019-06-02,0.06,1,0,0,
29414633,private room,221574115,Ahmet,Brooklyn,Bensonhurst,40.61246,-74.00258,Shared room,15,30,0,,,2,0,0,
29631258,Bedroom with private access to patio,23788168,Jonathan,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93836,Private room,53,30,23,2020-01-05,0.44,2,0,0,
29416216,*PRIVATE* Big Bedroom 20 minutes from Manhattan,65671256,Freddy,Queens,Jackson Heights,40.75568,-73.85793,Private room,68,1,219,2023-02-18,4.11,4,22,53,
29416543,Asshur’s Room,49664763,Asshur,Brooklyn,East Flatbush,40.66279,-73.9242,Private room,50,30,1,2018-11-08,0.02,1,0,0,
29631729,Chic Williamsburg Loft w/ quick Manhattan access,9358058,Alex,Brooklyn,Williamsburg,40.71126,-73.95664,Entire home/apt,210,2,44,2023-02-20,0.84,1,0,16,
29416565,Charming 1BR Apartment in Brooklyn Heights,7239439,O,Brooklyn,Brooklyn Heights,40.69236,-73.99234,Entire home/apt,300,7,15,2022-08-25,0.35,1,88,3,
29634211,Pinterest Escape,9246334,Phil,Brooklyn,Crown Heights,40.6753,-73.93859,Entire home/apt,330,3,53,2023-01-03,1.04,1,180,20,
29261640,Cozy&Nice  apartment inwood Apt/NY location,140640991,Fabricio,Manhattan,Washington Heights,40.83508366557152,-73.9382344984218,Entire home/apt,120,3,84,2023-02-20,1.59,1,110,35,
29422942,12 mins to Times Square; 10 mins to LGA!,221635816,Topu,Queens,Sunnyside,40.74169,-73.92099,Entire home/apt,185,30,94,2020-03-11,1.77,1,0,0,
29264282,Brooklyn Private Room*Close to Airport and L Train,116885950,Wilfred Mike,Brooklyn,Canarsie,40.63979,-73.8967,Private room,64,30,9,2020-06-17,0.21,2,269,0,
29635253,New york Cozy studio,34075689,Zhen Zhen,Queens,Maspeth,40.72028,-73.90154,Entire home/apt,68,60,48,2023-02-01,0.91,1,88,6,
29635732,Newly Renovated Spacious 2 Bedroom Apartment!,63227531,Marwa,Staten Island,Castleton Corners,40.62685,-74.12275,Entire home/apt,140,2,63,2023-02-26,1.21,2,355,12,
29431738,Cool Apartment in East Village,47125955,Rebeca,Manhattan,East Village,40.72855,-73.97793,Entire home/apt,180,30,11,2019-10-27,0.21,1,178,0,
29651529,THE LOUVRE MEETS THE HEART OF THE EAST VILLAGE,223180509,Jane,Manhattan,East Village,40.72341,-73.9838,Entire home/apt,233,1,271,2023-02-19,5.12,1,222,78,
29269102,Cozy and Convenient,158406020,Marvin,Brooklyn,East Flatbush,40.64919,-73.93056,Private room,82,3,19,2023-01-02,0.36,2,364,3,
29275537,New Spacious 1BD w/ Private Bathroom Chinatown/LES,5123160,Molly,Manhattan,Two Bridges,40.71247,-73.99398,Entire home/apt,250,30,7,2019-01-27,0.14,1,0,0,
29435698,"Prime Williamsburg Loft, close to the water!",3583973,Lauren,Brooklyn,Williamsburg,40.71246,-73.96253,Entire home/apt,190,30,17,2019-04-15,0.32,1,0,0,
29653847,Luxurious Duplex Share Condo In Central Brooklyn,223198021,Christine,Brooklyn,Prospect-Lefferts Gardens,40.66195,-73.94486,Private room,199,2,46,2023-02-26,0.87,1,91,21,
29440262,"Greenhouse In The Sky!

City views & Rooftop Deck",68417473,Dmitriy,Brooklyn,Sunset Park,40.63908,-74.01924,Entire home/apt,166,1,50,2023-03-04,7.58,1,255,50,
29654321,Fab Williamsburg 1 BR w great amenities! #10307,7863991,Tiffany,Brooklyn,Williamsburg,40.71663,-73.94129,Entire home/apt,300,30,68,2022-10-13,1.31,1,0,1,
29655436,Weekend Getaway,4452717,Sandra,Brooklyn,Greenpoint,40.71959,-73.95265,Entire home/apt,150,3,0,,,1,0,0,
29657991,1BR Apartment close to Prospect Park,16502641,Marni,Brooklyn,South Slope,40.66106,-73.98634,Entire home/apt,93,28,17,2022-10-21,0.33,1,5,2,
29658021,Home Sweet Harlem (Month-to-Month),16104,Kae,Manhattan,East Harlem,40.80059,-73.9422,Private room,60,30,1,2019-01-31,0.02,2,279,0,
29280869,LES private bedroom in safe apartment building,220601248,Nora,Manhattan,Lower East Side,40.7183,-73.98903,Private room,70,30,29,2020-03-13,0.56,2,0,0,
29281115,"Private Entrance, Boutique Amenities, Zen Vibes",38503320,Sun,Brooklyn,Greenpoint,40.72753,-73.95273,Private room,145,2,157,2023-03-05,2.95,1,136,49,
29281407,THE HIVE // Brand New 3-Story Luxury Townhome,4874700,Eli,Brooklyn,Greenpoint,40.72639,-73.94652,Entire home/apt,1656,2,19,2023-01-01,0.45,1,172,6,
29452507,Charming Carroll Gardens/Gowanus Apartment,977716,Larah,Brooklyn,Carroll Gardens,40.67889,-73.99458,Entire home/apt,150,30,2,2018-11-25,0.04,1,0,0,
29659322,Cozy spacious room with private garden entrance.,223238601,Valentine,Brooklyn,Bedford-Stuyvesant,40.69523,-73.93519,Private room,70,2,36,2022-12-18,0.76,1,218,10,
29659392,"豪华独立大房间
法拉盛步行到地铁站",158181451,Sophia,Queens,Flushing,40.75017,-73.82886,Private room,55,30,0,,,8,0,0,
29453268,East Village Sublet multi month please,221853540,Kirt,Manhattan,NoHo,40.72898,-73.99104,Entire home/apt,140,31,0,,,1,0,0,
29661457,Modern Spacious Room in Loft with Rooftop,2930482,Ashley,Queens,Ridgewood,40.69994,-73.89862,Private room,60,1,1,2018-11-17,0.02,1,0,0,
29283634,( PRODUCTION ONLY) Bushwick loft with NYC views,172859639,Nicholas,Brooklyn,Williamsburg,40.70371,-73.93326,Entire home/apt,1000,30,4,2019-09-02,0.08,1,0,0,
29285414,Large Sunny private room. Private bathroom,9147223,Winter,Manhattan,Harlem,40.79971,-73.94811,Private room,102,4,28,2022-11-30,0.71,1,304,9,
29454622,Park Slope 1 Bedroom Apartment,29891117,Susannah And Omar,Brooklyn,Park Slope,40.6819,-73.97839,Entire home/apt,108,3,13,2019-06-13,0.25,1,13,0,
29293564,Room in 4BR1BA 4mins 52St station 7 train,137358866,Kaz,Queens,Woodside,40.74368,-73.90908,Private room,36,30,5,2022-12-16,0.10,124,354,2,
29295665,NYC Central Park Lux Hotel w/ Breakfast & Dinner,3053587,Allison,Manhattan,Midtown,40.76546,-73.97689,Private room,429,3,1,2019-04-17,0.02,1,0,0,
29674246,Immaculate and Bright Apartment Downtown,21610233,Britni,Manhattan,Battery Park City,40.71779,-74.01511,Entire home/apt,650,30,0,,,1,0,0,
29455559,Large 1 Bed Beautiful view  LES in Luxury Building,221871654,Tim,Manhattan,East Village,40.72312,-73.98462,Entire home/apt,242,30,1,2019-05-17,0.02,1,0,0,
29677672,Sublet 1BR APT @luxury building in Hell's kitchen,54975120,Xiaozhi,Manhattan,Hell's Kitchen,40.76182,-73.99326,Entire home/apt,200,30,5,2019-03-26,0.10,1,154,0,
29298335,"Artful Williamsburg penthouse with rooftop, big TV",120431726,Noah,Brooklyn,Williamsburg,40.71942,-73.94046,Private room,119,30,15,2019-06-29,0.28,1,0,0,
29455932,Chill pad,106692652,Thomas,Queens,Rego Park,40.73062,-73.85911,Private room,33,30,7,2019-01-25,0.13,1,0,0,
29301424,Entire cozy 1.5 bedroom flat in South Slope!,15586309,Kerry,Brooklyn,Sunset Park,40.66333,-73.99351,Entire home/apt,70,30,9,2020-01-11,0.17,1,0,0,
29301889,Spacious place w/ private bathroom,105572926,Matt,Brooklyn,Crown Heights,40.67663,-73.91751,Private room,102,30,6,2019-12-05,0.11,1,0,0,
29302018,1 Bedroom Apartment 1 minute walk to subway,93732420,Tim,Queens,Astoria,40.76528,-73.92349,Entire home/apt,90,30,0,,,2,0,0,
29680716,"Best location midtown ,walk to all minute to train",223374565,"Christine,",Manhattan,Midtown,40.74295,-73.98229,Entire home/apt,219,4,24,2019-12-01,0.46,4,345,0,
29681004,Cozy Studio in West Village,15197115,Stephanie,Manhattan,West Village,40.73532,-74.00628,Entire home/apt,500,30,3,2019-06-01,0.06,1,0,0,
29457851,New Luxury Williamsburg 2 Bedroom 2 Bath,53223410,Rachael,Brooklyn,Williamsburg,40.71162,-73.95575,Entire home/apt,175,30,3,2019-07-11,0.06,1,0,0,
29463604,Entire Private Cozy Home in Greenpoint Brooklyn,221920436,Boja,Brooklyn,Williamsburg,40.71835,-73.94432,Entire home/apt,240,2,0,,,1,4,0,
29683293,Guest room nice family in Cypress Hills  :),223393782,Mercedes,Brooklyn,Cypress Hills,40.68979,-73.86942,Private room,60,30,13,2020-01-01,0.25,1,0,0,
29683957,Williamsburg Waterfront Luxury Apartment,18283992,Hannah,Brooklyn,Williamsburg,40.71913,-73.9638,Entire home/apt,195,30,3,2019-12-29,0.06,1,0,0,
29303036,"Lovely brownstone, priv bath, garden, 15 min nyc!",838325,Maya,Brooklyn,Bushwick,40.69573,-73.93227,Private room,100,30,6,2019-05-17,0.11,1,0,0,
29303103,"Clean, Modern Studio near Penn Station",20006428,Andrew,Manhattan,Midtown,40.74719,-73.98954,Entire home/apt,120,30,0,,,1,0,0,
29304787,Peaches Paradise 2,101499766,Claudette,Queens,Springfield Gardens,40.68105,-73.7552,Private room,70,2,64,2022-06-05,1.26,2,64,1,
29478604,Room in 4BR1BA Sunnyside APT 40St Station (10mins),137358866,Kaz,Queens,Sunnyside,40.73593,-73.92338,Private room,41,30,7,2022-06-01,0.14,124,278,1,
29480988,Private Guest Loft in a Sunny Etsy-Lovers Apt,10659007,Kaylen,Brooklyn,Williamsburg,40.70911,-73.94168,Private room,124,30,0,,,1,0,0,
29684573,Sean Cozy Room In Brooklyn On A Dead End Block,31039254,Sean,Brooklyn,East Flatbush,40.64904,-73.93517,Private room,80,1,96,2022-10-29,2.08,1,180,13,
29482218,San Carlos Hotel Deluxe Room - up to 3,173685298,Fabio,Manhattan,Midtown,40.75591,-73.97157,Hotel room,339,1,17,2022-04-16,0.32,7,206,1,
29307957,Charming Creative Corner in Crown Heights,20976078,Amer,Brooklyn,Crown Heights,40.6753,-73.95227,Private room,59,30,14,2019-10-12,0.27,1,0,0,
29308138,San Carlos Hotel Executive Junior Suite - up to 4.,173685298,Fabio,Manhattan,Midtown,40.75591,-73.97157,Private room,399,1,1,2021-09-07,0.05,7,198,0,
29487347,Beautiful 1.5 bedroom in Bed Stuy Brownstone.,222081034,Vida,Brooklyn,Bedford-Stuyvesant,40.68601,-73.93455,Entire home/apt,199,2,97,2023-02-22,1.84,1,125,20,
29313128,Astoria Room Available,166794407,Bruna,Queens,Astoria,40.76728,-73.91254,Private room,70,30,1,2018-12-31,0.02,1,0,0,
29686576,Cozy NYC Downtown Apartment,13392472,Ana,Manhattan,Lower East Side,40.71893,-73.99049,Entire home/apt,103,30,69,2020-03-21,1.30,1,0,0,
29488512,Bushwick Modern Loft w/terrace,46296435,Garrett,Brooklyn,Bushwick,40.70011,-73.93252,Entire home/apt,160,30,6,2020-01-01,0.14,1,0,0,
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",223422291,Robin,Queens,Ridgewood,40.70417,-73.9036,Entire home/apt,153,7,46,2023-02-25,0.88,1,5,7,
29313881,Tribeca Loft in prime area!,86156456,Shanna,Manhattan,Tribeca,40.71484,-74.0084,Entire home/apt,120,15,11,2021-02-27,0.21,1,0,0,
29489407,Bright Apt Super Stylish Best Location,61391963,Stay With Vibe,Manhattan,Hell's Kitchen,40.76308,-73.98799,Entire home/apt,79,30,12,2023-03-05,0.23,124,292,3,
29317721,Private King Luxury Room - 20 Mins to City,219784095,Uchenna,Brooklyn,Bedford-Stuyvesant,40.6821,-73.95447,Private room,102,2,43,2022-05-13,0.82,1,0,7,
29687597,East Village Escape in Prime Location!,223426581,Evan,Manhattan,East Village,40.72735,-73.98794,Entire home/apt,399,30,46,2020-01-03,0.87,1,0,0,
29698179,QUIET Zen Garden Pad in BEST Brooklyn location!,324657,Laura,Brooklyn,Prospect Heights,40.67981,-73.974,Entire home/apt,100,30,19,2019-08-16,0.36,1,0,0,
29489893,Beautiful Private Studio w/ backyard for 2 guests.,222098649,Melissa,Queens,Jamaica,40.68511,-73.79123,Entire home/apt,121,1,380,2023-02-18,7.19,1,352,99,
29700761,Modern Brooklyn Townhouse with Private Garden,1784096,Hannah,Brooklyn,South Slope,40.66826,-73.99037,Entire home/apt,295,4,20,2023-01-03,0.64,1,95,11,
29320834,Amazing! One Bedroom! In the Center of everything,9006067,Joseph,Manhattan,Midtown,40.7579,-73.96783,Entire home/apt,179,30,2,2018-12-10,0.04,2,0,0,
29327591,"Chelsea 1BR w/ Balcony, Doorman & Gym",107434423,Blueground,Manhattan,Chelsea,40.7383733,-73.9967525,Entire home/apt,479,31,0,,,526,58,0,
29331191,"UWS 1BR w/ Open kitchen, Doorman & Gym",107434423,Blueground,Manhattan,Upper West Side,40.777553,-73.9834589,Entire home/apt,304,31,2,2023-01-28,0.10,526,340,1,
29331513,Downtown Manhattan! -February - Fidi/CityHall,69545272,Ben,Manhattan,Financial District,40.70996,-74.00694,Private room,70,30,16,2022-02-17,0.30,2,284,0,
29491140,Modern & Sun-filled 1BR Condo in Prospect Heights,910677,Bertrand,Brooklyn,Prospect Heights,40.67995,-73.96526,Entire home/apt,199,130,29,2023-01-31,0.55,1,239,2,
29333330,"Convenient, comfy,  and bright",7389707,Yael,Manhattan,Washington Heights,40.84734,-73.94021,Shared room,39,30,15,2019-08-11,0.30,2,0,0,
29491529,Charming getaway in arty Lower East Side,10323901,Romain,Manhattan,Chinatown,40.71399,-73.99157,Entire home/apt,100,30,1,2019-01-02,0.02,1,0,0,
29804246,Huge Studio style room in Manhattan,42676520,Andrew,Manhattan,Harlem,40.80535,-73.94793,Private room,97,30,231,2023-02-28,4.49,3,104,70,
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,William,Brooklyn,Crown Heights,40.67453,-73.94789,Entire home/apt,115,3,180,2023-02-05,3.44,2,177,48,
29701014,Clean and spacious three bedrooms apartment,223504937,Ellouise,Staten Island,Randall Manor,40.62912,-74.12839,Entire home/apt,123,3,129,2023-03-04,2.62,1,256,33,
29701465,Parkway Abode,10843764,Vienna,Brooklyn,Crown Heights,40.67058,-73.94832,Entire home/apt,250,30,1,2019-12-30,0.03,2,0,0,
29701773,Chic one bedroom apartment in the heart of NYC,5224789,Mona,Manhattan,Hell's Kitchen,40.75943,-73.98865,Entire home/apt,125,4,6,2022-01-02,0.12,1,0,0,
29492316,Cozy Quiet UpperWest 1 bed near C Park/Subway,31994,Carol,Manhattan,Upper West Side,40.78728,-73.97381,Entire home/apt,140,30,18,2019-02-07,0.34,1,0,0,
29701921,BEAUTIFUL Water View Aparment in Financial,223511106,Denise,Manhattan,Financial District,40.7034,-74.00935,Entire home/apt,129,30,11,2020-02-22,0.22,1,0,0,
29702007,"Cozy apartment with art, good light & books",8533032,Andrew,Brooklyn,Carroll Gardens,40.67532,-73.99981,Entire home/apt,140,12,23,2023-01-15,0.44,1,54,3,
29821998,"Cozy apartment, SubwayEMR7NW, 5mins to Manhattan",52767716,Eden,Queens,Long Island City,40.74956,-73.93836,Private room,85,30,3,2018-12-31,0.06,1,0,0,
29493581,Vintage 1BR APT - 15 minutes from Times Square,3864301,Sen,Queens,Sunnyside,40.74303,-73.91515,Entire home/apt,116,30,2,2022-08-14,0.14,3,364,1,
29824343,ECHO loft - sunny top floor uptown Manhattan,29279378,Viktor,Manhattan,Harlem,40.82585,-73.94524,Entire home/apt,180,28,11,2022-11-25,0.38,1,269,5,
29704561,Huge Designer 1 Br Soho Loft Elevator & Terrace,54377368,Alexander,Manhattan,Lower East Side,40.72024,-73.99227,Entire home/apt,204,4,28,2023-01-15,0.55,1,337,9,
29705049,"Sunny, Cozy Apt in the Heart of BedStuy for Cheap",82286,Linda,Brooklyn,Bedford-Stuyvesant,40.68741,-73.93711,Entire home/apt,108,3,8,2022-08-23,0.15,1,106,4,
29495273,Home on Houston - 2 Rooms near SoHo/NoHo/LES,818753,Jamie,Manhattan,Nolita,40.72458,-73.99458,Private room,260,30,0,,,1,0,0,
29824401,"Large private room Williamsburg, Luxury Building",224340103,Vincent,Brooklyn,Williamsburg,40.7111,-73.94843,Private room,80,3,9,2020-12-01,0.17,2,0,0,
29825681,"Airy, Clean, Elegant, Sunny Studio in Midtown East",1995636,Oleg,Manhattan,Midtown,40.75868,-73.96602,Entire home/apt,225,30,0,,,2,0,0,
29495933,Luxurious Famous Hell’s Kitchen!,7985095,Douglas,Manhattan,Hell's Kitchen,40.76455,-73.99033,Entire home/apt,349,20,107,2022-12-17,2.01,3,169,14,
29825825,Home away from home. Private apt across from park.,224350246,Marceline,Brooklyn,Bedford-Stuyvesant,40.68547,-73.91733,Entire home/apt,150,30,6,2019-09-22,0.12,1,0,0,
29705207,One Bedroom Apartment in Historic Brownstone,22200018,Lucia,Brooklyn,Bedford-Stuyvesant,40.68376,-73.93333,Entire home/apt,185,5,53,2022-10-22,1.02,1,13,24,
29712188,"Heaven in New York, Orange Room",185908506,Cynthia,Bronx,Edenwald,40.8868,-73.83529,Private room,91,30,2,2019-12-28,0.04,3,0,0,
